Date,OrderID,Customer,Region,Channel,Segment,Category,Product,Quantity,UnitPrice,Discount,Sales,Cost,Profit,MarketingSpend,CustomerSince
2026-05-19,ORD-105028,C-4390,APAC,Paid Search,Enterprise,Audio,Echo Buds,9,79,0.05872262773722628,669.25,511.94,157.31,122.53,2023-11-07
2026-05-20,ORD-105029,C-4262,APAC,Social,Consumer,Accessories,Shield Case,3,204,0.06,575.28,413.67,161.61,55.89,2025-06-14
2026-05-20,ORD-105030,C-4875,EMEA,Paid Search,Consumer,Audio,Halo Headset,3,125,0.04883211678832116,356.69,217.87,138.82,65.36,2024-01-29
2026-05-20,ORD-105031,C-4975,APAC,Organic,Consumer,Audio,Halo Headset,1,125,0,125,72.62,52.38,0,2023-02-09
2026-05-20,ORD-105032,C-4650,EMEA,Organic,SMB,Accessories,Orbit Dock,1,208,0.07,193.44,119.97,73.47,0,2025-02-23
2026-05-20,ORD-105033,C-4774,LATAM,Organic,SMB,Wearables,Nimbus Ring,1,245,0,245,178.82,66.18,0,2024-02-26
2026-05-20,ORD-105034,C-4219,EMEA,Organic,Enterprise,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,0,2023-10-02
2026-05-20,ORD-105035,C-4854,APAC,Affiliate,Enterprise,Accessories,Orbit Dock,1,208,0.03,201.76,119.97,81.79,12.96,2023-05-15
2026-05-20,ORD-105036,C-4154,EMEA,Organic,Enterprise,Home,Beacon Lamp,8,192,0.12,1351.68,1154.65,197.03,0,2024-02-27
2026-05-20,ORD-105037,C-4716,APAC,Email,Enterprise,Wearables,Aura Watch,8,329,0.18905109489051095,2134.42,1593.52,540.9,225.97,2024-02-15
2026-05-20,ORD-105038,C-4479,EMEA,Email,Consumer,Wearables,Nimbus Ring,1,245,0,245,178.82,66.18,21.04,2025-05-30
2026-05-20,ORD-105039,C-4149,LATAM,Email,Enterprise,Audio,Echo Buds,4,79,0,316,227.53,88.47,29.35,2025-01-09
2026-05-20,ORD-105040,C-4892,EMEA,Paid Search,SMB,Accessories,Shield Case,3,204,0.04883211678832116,582.11,413.67,168.44,106.67,2025-02-08
2026-05-20,ORD-105041,C-4538,North America,Affiliate,Consumer,Wearables,Aura Watch,2,329,0.32905109489051093,441.48,398.38,43.1,28.49,2023-01-25
2026-05-20,ORD-105042,C-4642,North America,Social,SMB,Wearables,Nimbus Ring,2,245,0.05,465.5,357.64,107.86,42.07,2024-05-09
2026-05-20,ORD-105043,C-4102,APAC,Social,Consumer,Home,Nest Sensor,3,64,0,192,102.83,89.17,19.58,2024-12-07
2026-05-20,ORD-105044,C-4642,EMEA,Email,Consumer,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,19.36,2023-12-08
2026-05-20,ORD-105045,C-4543,LATAM,Social,SMB,Audio,Echo Buds,3,79,0.11,210.93,170.65,40.28,20,2024-03-30
2026-05-21,ORD-105046,C-4786,LATAM,Email,SMB,Audio,Halo Headset,3,125,0,375,217.87,157.13,35.69,2024-09-10
2026-05-21,ORD-105047,C-4866,EMEA,Social,Consumer,Wearables,Nimbus Ring,3,245,0.05,698.25,536.46,161.79,70.37,2024-09-10
2026-05-21,ORD-105048,C-4761,LATAM,Social,SMB,Wearables,Nimbus Ring,2,245,0.06,460.6,357.64,102.96,46.93,2025-09-14
2026-05-21,ORD-105049,C-4614,North America,Social,Consumer,Accessories,Flux Cable,2,93,0,186,114.19,71.81,18.02,2023-03-23
2026-05-21,ORD-105050,C-4440,LATAM,Affiliate,Enterprise,Wearables,Aura Watch,2,329,0.17945255474452557,539.92,398.47,141.45,50.66,2025-09-19
2026-05-21,ORD-105051,C-4729,EMEA,Paid Search,Enterprise,Wearables,Nimbus Ring,6,245,0.06894160583941605,1368.66,1072.92,295.74,251.03,2023-09-18
2026-05-21,ORD-105052,C-4866,APAC,Organic,SMB,Accessories,Flux Cable,3,93,0,279,171.28,107.72,0,2024-01-15
2026-05-21,ORD-105053,C-4532,LATAM,Affiliate,Enterprise,Home,Nest Sensor,7,64,0,448,239.95,208.05,40.72,2023-02-18
2026-05-21,ORD-105054,C-4146,North America,Paid Search,Consumer,Accessories,Shield Case,1,204,0.04894160583941606,194.02,137.89,56.13,35.59,2025-07-17
2026-05-21,ORD-105055,C-4663,North America,Affiliate,Consumer,Wearables,Aura Watch,2,329,0.2994525547445256,460.96,398.47,62.49,39.23,2023-02-04
2026-05-21,ORD-105056,C-4626,LATAM,Paid Search,SMB,Home,Beacon Lamp,2,192,0.04894160583941606,365.21,288.66,76.55,66.98,2023-07-28
2026-05-21,ORD-105057,C-4652,LATAM,Organic,Consumer,Home,Vista Hub,3,214,0.03,622.74,454.55,168.19,0,2023-12-23
2026-05-21,ORD-105058,C-4261,APAC,Affiliate,SMB,Audio,Echo Buds,3,79,0,237,170.65,66.35,19.74,2024-06-03
2026-05-21,ORD-105059,C-4867,APAC,Paid Search,Enterprise,Accessories,Orbit Dock,2,208,0.04894160583941606,395.64,239.93,155.71,72.57,2024-05-16
2026-05-21,ORD-105060,C-4852,APAC,Social,Consumer,Accessories,Flux Cable,3,93,0.04,267.84,171.28,96.56,21.09,2024-06-25
2026-05-21,ORD-105061,C-4767,LATAM,Social,SMB,Audio,Halo Headset,1,125,0.1,112.5,72.62,39.88,11.07,2023-08-20
2026-05-21,ORD-105062,C-4365,LATAM,Social,Enterprise,Wearables,Aura Watch,1,329,0.27945255474452557,237.06,199.24,37.82,25.97,2024-09-18
2026-05-21,ORD-105063,C-4676,LATAM,Organic,Consumer,Wearables,Nimbus Ring,1,245,0,245,178.82,66.18,0,2024-05-15
2026-05-21,ORD-105064,C-4351,LATAM,Organic,SMB,Audio,Echo Buds,3,79,0.12,208.56,170.65,37.91,0,2024-11-02
2026-05-21,ORD-105065,C-4904,North America,Paid Search,SMB,Audio,Echo Buds,3,79,0.04894160583941606,225.4,170.65,54.75,41.34,2024-11-20
2026-05-22,ORD-105066,C-4719,LATAM,Social,Enterprise,Accessories,Orbit Dock,1,208,0.11,185.12,119.97,65.15,13.68,2024-04-17
2026-05-22,ORD-105067,C-4751,EMEA,Paid Search,Consumer,Audio,Halo Headset,2,125,0.049051094890510946,237.74,145.24,92.5,43.64,2024-01-14
2026-05-22,ORD-105068,C-4906,LATAM,Social,Consumer,Home,Beacon Lamp,1,192,0.07,178.56,144.33,34.23,11.49,2025-02-20
2026-05-22,ORD-105069,C-4898,APAC,Organic,Enterprise,Audio,Echo Buds,2,79,0,158,113.76,44.24,0,2025-06-21
2026-05-22,ORD-105070,C-4918,EMEA,Organic,Consumer,Wearables,Nimbus Ring,1,245,0,245,178.82,66.18,0,2023-10-11
2026-05-22,ORD-105071,C-4647,EMEA,Affiliate,SMB,Home,Vista Hub,2,214,0,428,303.03,124.97,38.21,2023-07-10
2026-05-22,ORD-105072,C-4239,EMEA,Affiliate,Enterprise,Home,Nest Sensor,5,64,0,320,171.39,148.61,24.65,2023-07-25
2026-05-22,ORD-105073,C-4527,North America,Email,SMB,Home,Beacon Lamp,1,192,0.01,190.08,144.33,45.75,14.05,2025-08-19
2026-05-22,ORD-105074,C-4354,APAC,Affiliate,Enterprise,Audio,Halo Headset,9,125,0.1,1012.5,653.6,358.9,62.23,2023-02-18
2026-05-22,ORD-105075,C-4584,APAC,Email,Consumer,Wearables,Pulse Band,2,105,0,210,112.78,97.22,18.5,2025-07-16
2026-05-22,ORD-105076,C-4592,EMEA,Email,SMB,Home,Nest Sensor,3,64,0,192,102.83,89.17,15.04,2024-06-03
2026-05-22,ORD-105077,C-4276,EMEA,Paid Search,SMB,Wearables,Aura Watch,2,329,0.22890510948905107,507.38,398.56,108.82,93.14,2024-09-18
2026-05-22,ORD-105078,C-4895,LATAM,Paid Search,SMB,Audio,Halo Headset,1,125,0.06905109489051095,116.37,72.62,43.75,21.36,2024-08-31
2026-05-22,ORD-105079,C-4838,LATAM,Paid Search,SMB,Home,Beacon Lamp,1,192,0.049051094890510946,182.58,144.33,38.25,33.52,2025-02-19
2026-05-22,ORD-105080,C-4864,LATAM,Social,Enterprise,Accessories,Flux Cable,8,93,0.06,699.36,456.76,242.6,63.2,2023-02-27
2026-05-23,ORD-105081,C-4256,LATAM,Email,Enterprise,Home,Beacon Lamp,7,192,0,1344,1010.32,333.68,143.44,2023-12-04
2026-05-23,ORD-105082,C-4388,North America,Social,Enterprise,Home,Nest Sensor,5,64,0,320,171.39,148.61,29.67,2024-03-24
2026-05-23,ORD-105083,C-4325,North America,Email,SMB,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,16.47,2024-03-15
2026-05-23,ORD-105084,C-4964,APAC,Email,Enterprise,Wearables,Aura Watch,6,329,0.18025547445255474,1618.18,1195.96,422.22,124.54,2025-03-18
2026-05-23,ORD-105085,C-4114,EMEA,Affiliate,Enterprise,Accessories,Shield Case,7,204,0.01,1413.72,965.23,448.49,91.21,2024-01-04
2026-05-23,ORD-105086,C-4433,APAC,Paid Search,SMB,Audio,Echo Buds,1,79,0.07916058394160583,72.75,56.88,15.87,13.37,2023-03-16
2026-05-23,ORD-105087,C-4917,EMEA,Social,SMB,Home,Beacon Lamp,2,192,0.07,357.12,288.66,68.46,32.18,2024-08-07
2026-05-23,ORD-105088,C-4264,LATAM,Paid Search,SMB,Home,Vista Hub,2,214,0.13916058394160583,368.44,303.03,65.41,67.7,2023-02-24
2026-05-23,ORD-105089,C-4936,LATAM,Email,Enterprise,Home,Vista Hub,6,214,0,1284,909.1,374.9,128.09,2023-12-22
2026-05-23,ORD-105090,C-4885,LATAM,Social,Enterprise,Wearables,Pulse Band,3,105,0.02,308.7,169.17,139.53,23.09,2023-01-07
2026-05-23,ORD-105091,C-4696,LATAM,Affiliate,Enterprise,Home,Beacon Lamp,4,192,0.12,675.84,577.32,98.52,62.16,2023-09-18
2026-05-23,ORD-105092,C-4320,LATAM,Email,SMB,Wearables,Nimbus Ring,3,245,0,735,536.46,198.54,59.16,2024-04-25
2026-05-23,ORD-105093,C-4699,APAC,Email,Enterprise,Wearables,Pulse Band,5,105,0.13,456.75,281.95,174.8,39.35,2024-06-29
2026-05-23,ORD-105094,C-4892,APAC,Social,Consumer,Home,Vista Hub,3,214,0.04,616.32,454.55,161.77,43.69,2024-01-16
2026-05-23,ORD-105095,C-4846,APAC,Paid Search,Enterprise,Wearables,Aura Watch,4,329,0.28941605839416057,935.13,797.31,137.82,171.82,2023-01-05
2026-05-23,ORD-105096,C-4820,North America,Organic,Consumer,Home,Beacon Lamp,3,192,0.1,518.4,432.99,85.41,0,2024-12-25
2026-05-23,ORD-105097,C-4391,APAC,Paid Search,Consumer,Wearables,Nimbus Ring,3,245,0.049160583941605836,698.87,536.46,162.41,128.41,2024-10-26
2026-05-24,ORD-105098,C-4415,APAC,Organic,Consumer,Accessories,Orbit Dock,3,208,0.07,580.32,359.9,220.42,0,2025-08-31
2026-05-24,ORD-105099,C-4314,North America,Social,Enterprise,Home,Beacon Lamp,3,192,0,576,432.99,143.01,38.63,2023-10-21
2026-05-24,ORD-105100,C-4512,APAC,Email,Consumer,Accessories,Shield Case,1,204,0.02,199.92,137.89,62.03,21.09,2024-04-15
2026-05-24,ORD-105101,C-4480,North America,Affiliate,Consumer,Audio,Halo Headset,1,125,0,125,72.62,52.38,13.49,2023-02-06
2026-05-24,ORD-105102,C-4179,LATAM,Email,,Home,Beacon Lamp,1,192,0,192,144.33,47.67,19.01,2024-11-23
2026-05-24,ORD-105103,C-4486,APAC,Social,Enterprise,Wearables,Aura Watch,4,329,0.18065693430656934,1078.26,797.49,280.77,81.64,2024-02-03
2026-05-24,ORD-105104,C-4574,APAC,Paid Search,Enterprise,Home,Nest Sensor,5,64,0.04927007299270073,304.23,171.39,132.84,55.95,2024-05-17
2026-05-24,ORD-105105,C-4157,North America,Email,SMB,Wearables,Aura Watch,1,329,0.18065693430656934,269.56,199.38,70.18,27.73,2023-01-28
2026-05-24,ORD-105106,C-4789,EMEA,Email,SMB,Accessories,Shield Case,3,204,0.07,569.16,413.67,155.49,60.39,2025-06-09
2026-05-24,ORD-105107,C-4345,EMEA,Affiliate,Consumer,Wearables,Pulse Band,1,105,0.15,89.25,56.39,32.86,6.61,2023-04-16
2026-05-24,ORD-105108,C-4498,North America,Email,SMB,Home,Beacon Lamp,3,192,0,576,432.99,143.01,62.63,2024-02-25
2026-05-24,ORD-105109,C-4667,LATAM,Email,SMB,Home,Nest Sensor,3,64,0.12,168.96,102.83,66.13,11.05,2023-03-22
2026-05-24,ORD-105110,C-4222,North America,Paid Search,Consumer,Accessories,Orbit Dock,1,208,0.04927007299270073,197.75,119.97,77.78,36.37,2023-05-28
2026-05-24,ORD-105111,C-4746,EMEA,Organic,Enterprise,Accessories,Orbit Dock,2,208,0.11,370.24,239.93,130.31,,2024-03-16
2026-05-24,ORD-105112,C-4166,EMEA,Paid Search,Consumer,Audio,Echo Buds,1,79,0.04927007299270073,75.11,56.88,18.23,13.81,2023-01-16
2026-05-24,ORD-105113,C-4964,EMEA,Email,Consumer,Audio,Echo Buds,2,79,0.08,145.36,113.76,31.6,12.41,2024-11-10
2026-05-24,ORD-105114,C-4345,LATAM,Paid Search,Enterprise,Wearables,Pulse Band,4,105,0.04927007299270073,399.31,225.56,173.75,73.44,2024-05-25
2026-05-24,ORD-105115,C-4962,APAC,Email,Consumer,Accessories,Flux Cable,2,93,0,186,114.19,71.81,15.29,2023-02-10
2026-05-24,ORD-105116,C-4780,North America,Organic,Consumer,Wearables,Nimbus Ring,2,245,0,490,357.64,132.36,0,2023-04-17
2026-05-24,ORD-105117,C-4597,North America,Social,Consumer,Accessories,Flux Cable,3,93,0.01,276.21,171.28,104.93,23.5,2024-10-11
2026-05-24,ORD-105118,C-4159,North America,Affiliate,Enterprise,Wearables,Pulse Band,9,105,0,945,507.51,437.49,76.84,2025-09-18
2026-05-24,ORD-105119,C-4500,APAC,Organic,Consumer,Wearables,Pulse Band,1,105,0,105,56.39,48.61,0,2024-12-28
2026-05-25,ORD-105120,C-4996,APAC,Email,Enterprise,Audio,Halo Headset,9,125,0.09,1023.75,653.6,370.15,112.6,2024-05-29
2026-05-25,ORD-105121,C-4782,APAC,Affiliate,Enterprise,Accessories,Flux Cable,1,93,0,93,57.09,35.91,8.22,2025-07-23
2026-05-25,ORD-105122,C-4988,North America,Organic,Enterprise,Wearables,Pulse Band,7,105,0,735,394.73,340.27,0,2023-01-14
2026-05-25,ORD-105123,C-4265,LATAM,Organic,SMB,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,0,2023-12-28
2026-05-25,ORD-105124,C-4388,LATAM,Social,SMB,Wearables,Nimbus Ring,3,245,0.13,639.45,536.46,102.99,51.07,2025-03-05
2026-05-25,ORD-105125,C-4887,North America,Email,Consumer,Home,Beacon Lamp,3,192,0.1,518.4,432.99,85.41,43.64,2023-02-10
2026-05-25,ORD-105126,C-4471,APAC,Email,Consumer,Audio,Halo Headset,1,125,0.01,123.75,72.62,51.13,7.83,2023-03-03
2026-05-25,ORD-105127,C-4311,North America,Social,Consumer,Accessories,Flux Cable,2,93,0.15,158.1,114.19,43.91,12.78,2023-05-29
2026-05-25,ORD-105128,C-4951,EMEA,Email,Enterprise,Wearables,Nimbus Ring,3,245,0.13,639.45,536.46,102.99,65.85,2025-07-31
2026-05-25,ORD-105129,C-4185,North America,Social,Enterprise,Accessories,Shield Case,1,204,0,204,137.89,66.11,14.05,2025-04-15
2026-05-25,ORD-105130,C-4885,LATAM,Organic,Enterprise,Home,Vista Hub,9,214,0,1926,1363.66,562.34,0,2024-04-12
2026-05-25,ORD-105131,C-4481,LATAM,Affiliate,Enterprise,Audio,Halo Headset,9,125,0,1125,653.6,471.4,103.75,2023-09-15
2026-05-25,ORD-105132,C-4141,North America,Paid Search,Consumer,Wearables,Aura Watch,2,329,0.23043795620437957,506.37,398.84,107.53,93.21,2025-08-30
2026-05-25,ORD-105133,C-4799,LATAM,Social,Consumer,Home,Beacon Lamp,2,192,0.13,334.08,288.66,45.42,28.37,2024-10-02
2026-05-25,ORD-105134,C-4277,EMEA,Affiliate,SMB,Wearables,Aura Watch,3,329,0.18105839416058395,808.3,598.26,210.04,69.62,2024-12-15
2026-05-25,ORD-105135,C-4346,North America,Organic,Enterprise,Home,Nest Sensor,7,64,0.05,425.6,239.95,185.65,0,2023-01-31
2026-05-26,ORD-105136,C-4703,EMEA,Affiliate,Enterprise,Accessories,Shield Case,2,204,0,408,275.78,132.22,40.05,2024-07-21
2026-05-26,ORD-105137,C-4657,EMEA,Email,Consumer,Audio,Halo Headset,3,125,0.01,371.25,217.87,153.38,31.63,2023-04-21
2026-05-26,ORD-105138,C-4643,LATAM,Affiliate,SMB,Wearables,Pulse Band,1,105,0,105,56.39,48.61,7.73,2024-03-22
2026-05-26,ORD-105139,C-4797,LATAM,Social,Enterprise,Accessories,Shield Case,3,204,0.14,526.32,413.67,112.65,40.76,2024-05-03
2026-05-26,ORD-105140,C-4314,North America,Paid Search,SMB,Home,Nest Sensor,3,64,0.04948905109489051,182.5,102.83,79.67,33.62,2025-07-16
2026-05-26,ORD-105141,C-4547,North America,Email,Enterprise,Home,Vista Hub,4,214,0.04,821.76,606.07,215.69,74.9,2024-12-30
2026-05-26,ORD-105142,C-4355,EMEA,Paid Search,Enterprise,Audio,Echo Buds,7,79,0.04948905109489051,525.63,398.17,127.46,96.84,2025-09-22
2026-05-26,ORD-105143,C-4559,North America,Social,Enterprise,Wearables,Aura Watch,2,329,0.18145985401459855,538.6,398.93,139.67,42.24,2024-11-02
2026-05-26,ORD-105144,C-4611,APAC,Organic,Consumer,Accessories,Orbit Dock,3,208,0,624,359.9,264.1,0,2025-05-21
2026-05-26,ORD-105145,C-4808,North America,Affiliate,Enterprise,Wearables,Pulse Band,7,105,0,735,394.73,340.27,66.63,2024-11-07
2026-05-26,ORD-105146,C-4544,EMEA,Organic,SMB,Audio,Echo Buds,2,79,0.1,142.2,113.76,28.44,0,2023-04-02
2026-05-26,ORD-105147,C-4912,APAC,Paid Search,Enterprise,Home,Vista Hub,8,214,0.08948905109489051,1558.79,1212.14,346.65,287.18,2023-02-12
2026-05-26,ORD-105148,C-4120,LATAM,Organic,Consumer,Home,Beacon Lamp,2,192,0,384,288.66,95.34,0,2023-06-30
2026-05-26,ORD-105149,C-4552,EMEA,Paid Search,Consumer,Accessories,Flux Cable,3,93,0.11948905109489052,245.66,171.28,74.38,45.26,2024-12-21
2026-05-26,ORD-105150,C-4509,LATAM,Organic,Enterprise,Audio,Echo Buds,6,79,0.12,417.12,341.29,75.83,0,2024-04-09
2026-05-26,ORD-105151,C-4255,APAC,Paid Search,Enterprise,Accessories,Shield Case,2,204,0.06948905109489051,379.65,275.78,103.87,69.94,2023-11-19
2026-05-26,ORD-105152,C-4669,EMEA,Email,SMB,Accessories,Shield Case,1,204,0,204,137.89,66.11,18.02,2024-03-10
2026-05-27,ORD-105153,C-4223,APAC,Email,SMB,Audio,Halo Headset,1,125,0,125,72.62,52.38,12.42,2025-07-11
2026-05-27,ORD-105154,C-4980,APAC,Affiliate,Consumer,Audio,Echo Buds,2,79,0.14,135.88,113.76,22.12,9.05,2025-05-30
2026-05-27,ORD-105155,C-4239,North America,Organic,Enterprise,Wearables,Nimbus Ring,6,245,0,1470,1072.92,397.08,0,2024-11-04
2026-05-27,ORD-105156,C-4395,EMEA,Email,Consumer,Accessories,Orbit Dock,1,208,0,208,119.97,88.03,21.19,2024-03-23
2026-05-27,ORD-105157,C-4929,EMEA,Email,SMB,Home,Beacon Lamp,3,192,0,576,432.99,143.01,46.85,2025-02-25
2026-05-27,ORD-105158,C-4651,EMEA,Email,Consumer,Audio,Echo Buds,1,79,0.11,70.31,56.88,13.43,6.26,2024-03-12
2026-05-27,ORD-105159,C-4343,EMEA,Organic,SMB,Accessories,Orbit Dock,3,208,0.06,586.56,359.9,226.66,0,2023-04-02
2026-05-27,ORD-105160,C-4132,EMEA,Organic,Consumer,Audio,Halo Headset,2,125,0.14,215,145.24,69.76,0,2023-04-17
2026-05-27,ORD-105161,C-4752,EMEA,Organic,Consumer,Home,Vista Hub,1,214,0,214,151.52,62.48,0,2023-07-29
2026-05-27,ORD-105162,C-4655,LATAM,Email,Enterprise,Audio,Halo Headset,1,125,0,125,72.62,52.38,9.27,2024-12-26
2026-05-27,ORD-105163,C-4683,EMEA,Organic,SMB,Home,Beacon Lamp,2,192,0,384,288.66,95.34,0,2023-04-28
2026-05-27,ORD-105164,C-4162,LATAM,Paid Search,Consumer,Home,Nest Sensor,1,64,0.049598540145985394,60.83,34.28,26.55,11.22,2025-05-15
2026-05-27,ORD-105165,C-4397,EMEA,Paid Search,Consumer,Home,Vista Hub,1,214,0.049598540145985394,203.39,151.52,51.87,37.5,2024-01-24
2026-05-27,ORD-105166,C-4548,EMEA,Organic,SMB,Home,Vista Hub,1,214,0,214,151.52,62.48,0,2024-11-09
2026-05-27,ORD-105167,C-4335,North America,Affiliate,Enterprise,Home,Beacon Lamp,6,192,0,1152,865.98,286.02,80.24,2023-02-15
2026-05-27,ORD-105168,C-4908,North America,Paid Search,Consumer,Home,Nest Sensor,2,64,0.049598540145985394,121.65,68.56,53.09,22.43,2025-01-08
2026-05-28,ORD-105169,C-4848,LATAM,Organic,Consumer,Wearables,Pulse Band,1,105,0.08,96.6,56.39,40.21,0,2025-07-28
2026-05-28,ORD-105170,,APAC,Paid Search,Enterprise,Accessories,Orbit Dock,9,208,0.0997080291970803,1685.35,1079.7,605.65,311.05,2024-05-30
2026-05-28,ORD-105171,C-4889,North America,Email,SMB,Accessories,Flux Cable,1,93,0.03,90.21,57.09,33.12,,2023-05-26
2026-05-28,ORD-105172,C-4849,North America,Affiliate,Enterprise,Accessories,Orbit Dock,6,208,0.13,1085.76,719.8,365.96,76.33,2024-03-30
2026-05-28,ORD-105173,C-4692,APAC,Organic,Enterprise,Audio,Echo Buds,6,79,0,474,341.29,132.71,0,2024-05-03
2026-05-28,ORD-105174,C-4491,APAC,Social,Enterprise,Wearables,Aura Watch,8,329,0.19226277372262776,2125.96,1596.44,529.52,229.39,2023-10-11
2026-05-28,ORD-105175,C-4174,LATAM,Paid Search,SMB,Wearables,Aura Watch,2,329,0.23197080291970804,505.36,399.11,106.25,93.27,2023-06-19
2026-05-28,ORD-105176,C-4899,EMEA,Paid Search,Consumer,Accessories,Shield Case,1,204,0.1897080291970803,165.3,137.89,27.41,30.51,2023-01-26
2026-05-28,ORD-105177,C-4729,LATAM,Email,SMB,Accessories,Shield Case,3,204,0.09,556.92,413.67,143.25,37.63,2023-01-26
2026-05-28,ORD-105178,C-4302,EMEA,Organic,Enterprise,Home,Beacon Lamp,9,192,0,1728,1298.98,429.02,0,2024-04-02
2026-05-28,ORD-105179,C-4231,North America,Organic,Enterprise,Audio,Echo Buds,8,79,0,632,455.05,176.95,0,2025-07-12
2026-05-28,ORD-105180,C-4162,North America,Paid Search,SMB,Accessories,Flux Cable,1,93,0.1597080291970803,78.15,57.09,21.06,14.42,2023-12-10
2026-05-28,ORD-105181,C-4836,LATAM,Paid Search,Consumer,Wearables,Pulse Band,2,105,0.04970802919708029,199.56,112.78,86.78,36.83,2025-05-21
2026-05-28,ORD-105182,C-4107,APAC,Social,Enterprise,Wearables,Nimbus Ring,9,245,0,2205,1609.39,595.61,156.75,2025-01-19
2026-05-28,ORD-105183,C-4903,EMEA,Affiliate,Consumer,Audio,Echo Buds,3,79,0.11,210.93,170.65,40.28,16.65,2025-07-04
2026-05-29,ORD-105184,C-4326,APAC,Affiliate,SMB,Wearables,Pulse Band,3,105,0,315,169.17,145.83,30.79,2024-07-10
2026-05-29,ORD-105185,C-4411,EMEA,,Enterprise,Accessories,Shield Case,5,204,0,1020,689.45,330.55,93.41,2025-05-28
2026-05-29,ORD-105186,C-4833,APAC,Email,Consumer,Accessories,Shield Case,3,204,0,612,413.67,198.33,43.65,2025-07-05
2026-05-29,ORD-105187,C-4326,APAC,Email,SMB,Home,Vista Hub,2,214,0.06,402.32,303.03,99.29,39.66,2023-05-17
2026-05-29,ORD-105188,C-4969,LATAM,Email,SMB,Wearables,Nimbus Ring,3,245,0,735,536.46,198.54,56.05,2023-01-26
2026-05-29,ORD-105189,C-4639,APAC,Organic,SMB,Wearables,Aura Watch,2,329,0.3326642335766423,439.11,399.2,39.91,0,2025-06-10
2026-05-29,ORD-105190,C-4163,LATAM,Organic,SMB,Home,Vista Hub,1,214,0,214,151.52,62.48,0,2024-05-27
2026-05-29,ORD-105191,C-4405,LATAM,Affiliate,Consumer,Audio,Echo Buds,2,79,0,158,113.76,44.24,11.25,2023-11-05
2026-05-29,ORD-105192,C-4593,EMEA,Social,Consumer,Audio,Halo Headset,3,125,0,375,217.87,157.13,40.8,2025-09-17
2026-05-29,ORD-105193,C-4955,APAC,Social,Enterprise,Audio,Echo Buds,3,79,0.09,215.67,170.65,45.02,14.17,2023-07-04
2026-05-30,ORD-105194,C-4661,EMEA,Email,SMB,Home,Beacon Lamp,1,192,0,192,144.33,47.67,19.51,2025-08-06
2026-05-30,ORD-105195,C-4304,EMEA,Organic,SMB,Accessories,Shield Case,3,204,0,612,413.67,198.33,0,2023-10-25
2026-05-30,ORD-105196,C-4956,EMEA,Affiliate,Enterprise,Home,Nest Sensor,8,64,0.14,440.32,274.22,166.1,36.59,2024-01-17
2026-05-30,ORD-105197,C-4662,APAC,Organic,SMB,Home,Nest Sensor,1,64,0,64,34.28,29.72,0,2024-11-03
2026-05-30,ORD-105198,C-4146,APAC,Organic,SMB,Home,Nest Sensor,3,64,0,192,102.83,89.17,0,2024-08-14
2026-05-30,ORD-105199,C-4501,LATAM,Paid Search,SMB,Accessories,Orbit Dock,1,208,0.04992700729927007,197.62,119.97,77.65,36.54,2025-06-06
2026-05-30,ORD-105200,C-4657,EMEA,Email,SMB,Audio,Echo Buds,1,79,0.04,75.84,56.88,18.96,7.18,2023-10-25
2026-05-30,ORD-105201,C-4742,North America,Social,Enterprise,Home,Beacon Lamp,9,192,0,1728,1298.98,429.02,148.72,2023-09-02
2026-05-30,ORD-105202,C-4652,EMEA,Affiliate,SMB,Home,Vista Hub,3,214,0,642,454.55,187.45,43,2023-12-20
2026-05-30,ORD-105203,C-4931,EMEA,Affiliate,SMB,Home,Beacon Lamp,2,192,0.15,326.4,288.66,37.74,26.32,2025-04-25
2026-05-30,ORD-105204,C-4252,LATAM,Social,Enterprise,Accessories,Shield Case,2,204,0.14,350.88,275.78,75.1,34.82,2024-09-16
2026-05-31,ORD-105205,C-4699,LATAM,Organic,SMB,Audio,Halo Headset,3,125,0,375,217.87,157.13,0,2024-02-02
2026-05-31,ORD-105206,C-4407,APAC,Email,Enterprise,Accessories,Flux Cable,6,93,0,558,342.57,215.43,60.76,2025-02-28
2026-05-31,ORD-105207,C-4805,APAC,Paid Search,SMB,Wearables,Aura Watch,2,329,0.2335036496350365,504.35,399.38,104.97,93.33,2025-01-23
2026-05-31,ORD-105208,C-4239,EMEA,Paid Search,Enterprise,Accessories,Flux Cable,1,93,0.07003649635036496,86.49,57.09,29.4,16.01,2025-08-23
2026-05-31,ORD-105209,C-4639,North America,Email,Consumer,Accessories,Flux Cable,2,93,0,186,114.19,71.81,11.52,2024-04-26
2026-05-31,ORD-105210,C-4354,LATAM,Email,Consumer,Wearables,Aura Watch,2,329,0.2734671532846715,478.06,399.38,78.68,46.31,2024-10-29
2026-05-31,ORD-105211,C-4171,APAC,Paid Search,SMB,Accessories,Orbit Dock,1,208,0.05003649635036496,197.59,119.97,77.62,36.56,2023-02-02
2026-05-31,ORD-105212,C-4164,APAC,Email,SMB,Accessories,Orbit Dock,1,208,0.08,191.36,119.97,71.39,15.62,2025-06-13
2026-05-31,ORD-105213,C-4328,APAC,Organic,Enterprise,Accessories,Orbit Dock,4,208,0,832,479.87,352.13,0,2023-09-06
